Beta	se_Beta	Chisq_ADD	Delta	se_Delta	Chisq_DOM
-0.016966606750448445	0.01363397918683852	1.54861953915889	0.007251941314060336	0.013546529339327215	0.2865843549765897
0.015316254491431503	0.013717602293639941	1.246662031722727	0.015837927446201026	0.013797896031596417	1.317561699982399
0.006112037398240087	0.013444532902198287	0.206671489385426	0.04487722874850896	0.013507598021378325	11.038137650245947
0.003067764474233142	0.01361956507562323	0.050736154766392184	0.008446996071985772	0.013548651273376918	0.3886981334180765
-0.019784589998436325	0.01362715047033891	2.107870891710468	-0.011347516170218298	0.01447722301824528	0.61437154271655
-0.013818517923417054	0.01358386987097939	1.034846433655491	-0.014770631079995216	0.013504454651986663	1.196310736712329
-0.012653279333382308	0.013597381660628571	0.8659555811849754	-0.03362204353951186	0.01357646477969654	6.133026169812389
-0.0031649132155327597	0.01365026090447477	0.05375782719607231	-0.03344111240473619	0.013606287044280612	6.040629144568674
-0.005335027547124858	0.013559020967136544	0.15481629426461693	-0.018338742161172886	0.013196337137923059	1.9312223742838617
-0.00687995393889356	0.01359476641371422	0.2561106046675523	0.004920588593372863	0.013601014547963959	0.13088548925826737
-0.0009243791110623449	0.013501463160184694	0.004687470786702344	0.012423983167801753	0.013485513099855894	0.848763623471954
-0.018514277031256	0.013420354943619999	1.9032047420986686	-0.007009987191955409	0.013494410735629073	0.2698525953010578
-0.016170364825374584	0.013431513915026198	1.4494048288615697	-0.0023168167942390827	0.013404767624378519	0.02987203474876411
-0.028895334997685408	0.013434025564576952	4.626399440891847	0.0019140034791796546	0.013478092391185694	0.020166409770215787
0.0005533487651872191	0.013455290797661888	0.0016912652040295634	-0.01233612384672049	0.013407909025361571	0.846516314438423
-0.011155207033649082	0.013603067045953514	0.672483437579975	0.026432808209984674	0.013803058987125492	3.6672111955453404
0.004512572976016664	0.013541480501454688	0.11104939045202704	0.02410989387775551	0.013587544600386236	3.1485357748754526
-0.013333872464958632	0.013546328363226924	0.9688786731810496	-0.019017181162964452	0.013694795866166879	1.928329127338838
0.0345543923708046	0.01351963648593809	6.532455979675567	0.00118699401300767	0.013464915399548102	0.007771230645714555
0.03603834106905334	0.01361198465053946	7.009494203157783	0.0013909816742623139	0.013444387306721471	0.010704361968485638
0.029924204768694253	0.01361204244953298	4.832798036461304	-0.009617095739634	0.013517986766754767	0.5061320569527136
0.0071155991863432405	0.013595831673935164	0.27391221220117606	0.009067238929448456	0.013682145785267405	0.4391791285805357
0.007645452985297939	0.013308735479580714	0.33001437496458136	0.0037947786523000572	0.013501485725878051	0.078996850033678
-0.012087797522796897	0.013520193729137733	0.7993344380226277	-0.008952420525041712	0.013495963743660327	0.4400207356582419
0.015160234750638331	0.013309047274726179	1.2975315212013412	-0.0011789665181400056	0.013531598464145561	0.0075911004627499355
0.033855049699492	0.013500143738096215	6.28883392872264	-0.007457878822839691	0.01348549421103434	0.30584184948887144
-0.005929616604568484	0.013506083314927819	0.19274999644992608	-0.005814039942292466	0.013550395392510236	0.18409927845642443
0.0022241534509785123	0.013569377619066417	0.026866409956875732	0.01599361727234677	0.013836931679485189	1.336022601203994
0.0018538200295949417	0.013544376823302432	0.01873342062299988	0.004139911636480398	0.013750052525571153	0.09065117311068042
0.009032320495214394	0.013560850568504104	0.44363399485620564	-0.004717763267092774	0.013595629799250764	0.1204130697514393
0.009613243517534224	0.013470247705314539	0.5093176462817067	0.009659348232536355	0.013559912732619597	0.5074366805215351
-0.002593439428680317	0.013755589669390925	0.03554625023720822	0.0015190232229284621	0.013503493020833899	0.012654254896281
0.01834871145919279	0.01341690127152225	1.8702802789289763	0.008493014070255106	0.013305382944746804	0.4074449411808215
0.004391043316535117	0.013828535830561837	0.10082843909852965	-0.010407962595116914	0.014135045074945589	0.5421719562698366
-0.012791476669302871	0.01345182431398582	0.9042301689519407	-0.0003245955685668282	0.013308602308756546	0.0005948675486472311
0.0019665523492275972	0.01317738163513883	0.022271669623907014	-0.01241730177329424	0.012739615720533655	0.9500398345337067
0.01083909921986004	0.013617462089983006	0.6335691667937219	-0.013326492416567488	0.013883088507635623	0.9214240174858358
-0.012755129727379168	0.01361182417640187	0.8780860924310536	0.00018541635668956234	0.013654816330593983	0.00018438447909118076
0.004055608115786113	0.013766733543069915	0.08678609623035763	0.0011605426848969851	0.014205272003932902	0.006674567491205045
0.016247453023390954	0.01359009994102016	1.4293062041898612	0.013016543353568605	0.013567664223933833	0.9204096521175248
0.02079038823599589	0.013601496980230327	2.3364246515488314	-0.00020189813018251873	0.013618891640148317	0.00021977640492305893
0.013037288624668625	0.013372898285780026	0.9504373126503755	0.012134404793043504	0.013447124135181246	0.814288176791109
0.01125157706322115	0.01352788650063751	0.691778238888216	-0.014338386719596696	0.013486922690627562	1.130250851638949
-0.017364046495603483	0.013579832891375222	1.6349821995272051	0.009521458970283692	0.013659002057330833	0.4859247945408732
-0.010649579945584851	0.013462705375828974	0.6257491567611037	-0.016263146339626694	0.013536920279854151	1.4433424910780541
0.010546438786334676	0.013575828385748055	0.6035023892763512	-0.007751984305116395	0.013537331097272698	0.3279137799164325
0.0027888191636102544	0.013476996997870468	0.042820767279257675	-0.004110075596799806	0.01346799629862285	0.09313086638756944
0.013736102227494995	0.013715040839103191	1.0030736415606818	-0.004060952089345188	0.013988090176926931	0.08428278634191524
-0.0012555989658309698	0.01349899211639855	0.008651655366088093	-0.023966412046574983	0.01353608940235866	3.1348705736188687
0.013961677970524892	0.01335746833755865	1.0925137876962077	-0.012799377651832906	0.013285629360948863	0.9281398972639423
0.010818976744426013	0.013727502573054332	0.6211397271872257	-0.004921737406628761	0.013890791407275171	0.12554022364573336
0.0167443583980185	0.013664658791452764	1.5015487566400638	0.0019165491884651571	0.013211627528078865	0.021043951752659534
0.01826262476216257	0.013548814945366172	1.8168696471205577	-0.027993218717382806	0.013510822851725213	4.292814036212331
